"runtime","fcsthour","validtime","gec00.u","gec00.v","gep01.u","gep01.v","gep02.u","gep02.v","gep03.u","gep03.v","gep04.u","gep04.v","gep05.u","gep05.v"
2018-09-09 18:00:00,60,2018-09-12 06:00:00,-0.47094403035041,-1.32899594903811,-0.922991920729733,-1.2152037593583,-0.441829452885746,-0.704713585310423,-1.86328186478319,-1.20605603219532,-1.16937557169771,0.641345972007817,-0.112501294539659,-1.0683095280089
2018-09-09 18:00:00,63,2018-09-12 09:00:00,0.130067374853807,-2.3414509185799,-1.18465922392786,-1.87597546245833,0.321875428818886,-1.57631741039872,-0.940855946576399,-1.71916487382665,0.646629246168625,-0.576552951792231,-0.319446280217726,-2.50862135064348
2018-09-09 18:00:00,66,2018-09-12 12:00:00,-0.357439468505804,-2.99957809832676,-1.12429331708928,-2.50508777811746,0.325365620218382,-2.93693165648483,-1.18876525042111,-2.52590763694868,0.126367556034099,-2.63409920491425,-0.634086623925064,-3.37909496068908
2018-09-09 18:00:00,69,2018-09-12 15:00:00,-2.08989562729212,-2.91529389010664,-2.43429640320533,-2.12904739926827,-1.828306671893,-3.44220775199075,-2.46785210010537,-2.71122537853791,-2.4989702000602,-2.71085274518663,-2.85464209833416,-3.62170844800375
2018-09-09 18:00:00,72,2018-09-12 18:00:00,-2.89254809919799,-2.34251421294461,-2.17500560119904,-2.74941980261939,-2.90539724325641,-2.61924694129584,-2.84637978057119,-2.79445382159929,-2.78020364770174,-2.58181038394245,-4.13244273972748,-2.42042676473368
2018-09-09 18:00:00,75,2018-09-12 21:00:00,-3.58346781947532,-2.20405184659914,-3.22606811190682,-3.48316308828745,-3.14668630766327,-1.81288579339503,-4.18484003908132,-3.40673561992003,-3.38147537027387,-2.68767503159308,-3.94948055044147,-1.83932277770555
2018-09-09 18:00:00,78,2018-09-13 00:00:00,-3.23325852568,-1.57878655576182,-2.43543104757883,-2.80574452801668,-2.41843274759456,-1.35581246235176,-2.21618176317028,-2.67242885891107,-2.74158692746114,-2.18667641779459,-2.54334805621695,-1.30334410858023
2018-09-09 18:00:00,81,2018-09-13 03:00:00,-2.51225180732498,-1.23884814227735,-1.45088783241006,-2.92698838849835,-2.56691337436555,-0.899584588391008,-1.18167834959239,-2.79785671295824,-1.69185690938861,-2.82021485275725,-1.97899508282641,-1.49119838793637
2018-09-09 18:00:00,84,2018-09-13 06:00:00,-0.623302534459629,-1.26691515271976,0.0454870994836135,-2.68479284525194,-0.409852750686891,0.0181636101850258,0.827287481450748,-2.1628542777726,-0.191752213024099,-2.576913897337,0.0632016280472912,-1.46011623293475
2018-09-09 18:00:00,87,2018-09-13 09:00:00,0.439898301996088,-1.78127710004559,1.10949474002192,-2.73866929216725,0.881846978242549,-0.911572257086779,0.969735623512524,-2.61500859428242,0.45383197168708,-2.76660701703642,0.315999538116587,-2.15938749161452
2018-09-09 18:00:00,90,2018-09-13 12:00:00,0.191759900267519,-2.16486781599722,2.52211612941121,-2.34392321092006,0.362406539289466,-2.0349924279331,1.26436779652512,-2.71500620989234,0.911885483173295,-2.71065279229424,0.141259798864454,-2.42373703353861
2018-09-09 18:00:00,93,2018-09-13 15:00:00,-0.689980024114893,-1.80882425737549,1.74002472359531,-2.76366538473403,-1.10417389062287,-1.55061408425779,1.03350059313792,-2.23127415609771,0.201115460703757,-2.31318594718292,-0.778687278657816,-1.56534425464046
2018-09-09 18:00:00,96,2018-09-13 18:00:00,-1.44644342578655,-0.871712150123936,0.0545165016692605,-1.15465593673973,-1.66407752678141,-0.0756673281848181,-0.473414883238465,-0.572435428796145,-0.394030595123864,-1.62042977095239,-1.58787185709203,-0.705834625345745
2018-09-09 18:00:00,99,2018-09-13 21:00:00,-2.78155663653613,0.0779420728162662,-0.647321792951871,-0.220523002123185,-2.86947825591699,0.209734785366348,-2.0530196093429,0.0688389336508601,-2.60976677427746,-1.84082982156277,-2.57963773883527,0.169464167851123
2018-09-09 18:00:00,102,2018-09-14 00:00:00,-3.29093269106137,0.254594280018741,-2.77704133001242,0.921399454043346,-2.98487925163906,-0.180829238354109,-3.1520593482622,0.577523839920467,-2.1531237636996,-0.724353365766279,-2.69022778164011,0.119972492328024
2018-09-09 18:00:00,105,2018-09-14 03:00:00,-1.66419231815392,0.87695322251103,-1.49879223316453,4.35578759721207,-1.91878006304016,1.54027631403081,-2.10990072297252,2.13506213600788,-1.32204669320015,-0.224865940742933,-2.1088072968537,1.01492223503609
2018-09-09 18:00:00,108,2018-09-14 06:00:00,-0.466443607198484,2.29942826945251,1.15087725191712,3.69829039882841,-0.0137692757478398,2.71525058305298,-0.760655706613722,3.8046680964251,0.177895839717612,1.50790708656015,-1.01138685136039,2.7481649147798
2018-09-09 18:00:00,111,2018-09-14 09:00:00,0.615437540300493,1.5875268774483,0.95902110511548,3.17696105317022,0.750890583767772,1.22187186100876,0.767937943767612,3.6278879441678,1.05914944465619,0.860856681097844,0.455463897347899,2.62324860035843
2018-09-09 18:00:00,114,2018-09-14 12:00:00,0.788405603646617,0.664990392060486,1.45825183296013,3.42845889105836,0.72591352680154,0.262385878681115,1.36678291792142,2.59879443614268,1.78083367034232,-0.300064835083695,1.31542768111714,2.17400979492823
2018-09-09 18:00:00,117,2018-09-14 15:00:00,0.147104964049553,0.25464740497837,1.70794541265986,3.46412664238077,-0.251981521324498,-0.251894958386286,0.805032675765168,2.07263239716359,0.774445915733797,-1.53702783097971,0.993267233028797,1.15344070038822
2018-09-09 18:00:00,120,2018-09-14 18:00:00,-1.69902518123777,-0.0360942134694334,0.230210441762478,2.69822506301429,-1.98233638766983,0.105320611464259,-0.575234241740014,2.40963685624464,-0.579905430029136,-0.172829959764887,-0.863992080848658,0.826536313717097
2018-09-09 18:00:00,123,2018-09-14 21:00:00,-3.36043272662578,0.725307274336385,-1.10624700649899,3.66880946089661,-3.37206774367988,0.837567260214223,-0.330192763759591,3.00660587692738,-1.7641716628604,0.776286563706792,-2.05503602389083,1.72822588001397
2018-09-09 18:00:00,126,2018-09-15 00:00:00,-2.86604209430879,2.22210148768857,-0.93888478313205,3.55916867077438,-3.30793742873079,1.29503941928059,-0.169845865003302,2.55867128472887,-2.02342728926401,2.42005631329059,-1.83150004149009,3.27765634654362
2018-09-09 18:00:00,129,2018-09-15 03:00:00,-1.40853272431439,2.85498407379281,-0.288230418246719,4.35913824878292,-2.22078699796043,1.77779196359639,0.140002910528614,3.395949647966,-0.579596525857812,3.82042663632464,-0.702786159915442,3.85984919550244
