"runtime","fcsthour","validtime","gec00.u","gec00.v","gep01.u","gep01.v","gep02.u","gep02.v","gep03.u","gep03.v","gep04.u","gep04.v","gep05.u","gep05.v","gep06.u","gep06.v","gep07.u","gep07.v"
2018-09-08 06:00:00,102,2018-09-12 12:00:00,0.582858098410102,-1.97887064851159,-0.473586037037056,-2.72718620658443,-1.96434862395709,-1.87460232426154,1.00230236648259,-2.1889602065668,0.579697091063522,-2.70160378443471,-0.570664825451135,-2.80445546095241,1.46017644085918,-1.45188892046423,-0.147414314462059,-2.62662824036964
2018-09-08 06:00:00,105,2018-09-12 15:00:00,-0.900364333623691,-2.87296956838918,-2.52628971596107,-2.99966479760865,-3.03300604213834,-2.50138881906117,-1.35203836861173,-3.95558779758956,-1.84672948040687,-3.03997668841506,-2.17384102024251,-3.34480188532546,-0.9614191670563,-2.97660786683158,-1.84373261530952,-3.48825276265264
2018-09-08 06:00:00,108,2018-09-12 18:00:00,-2.69639919486487,-2.47151414648216,-3.62030410408203,-2.48782190017943,-4.15139224259298,-2.37699551794122,-2.6743487307489,-3.27484218819403,-2.59847837086647,-1.83264134358064,-3.48809089534427,-3.08474938219446,-2.71585501060932,-2.87734775023617,-3.06328478907093,-3.10255263797801
2018-09-08 06:00:00,111,2018-09-12 21:00:00,-4.17025450362152,-1.88195535565728,-4.72363870199638,-2.19048476588908,-4.98708926739243,-2.4108611929834,-3.44391565947304,-2.85124988526839,-3.66778663533494,-1.45170720575632,-4.27199791767397,-2.8131830366543,-3.71046261399681,-2.5029390939421,-4.38130482516858,-2.92644281975067
2018-09-08 06:00:00,114,2018-09-13 00:00:00,-3.84663815193209,-0.827635506556951,-3.42457396089339,-1.87202661263338,-4.05497977091396,-1.76326546260922,-3.20333339491069,-1.75897022175397,-3.45332459656283,0.173977799645355,-2.94708949739259,-1.97082579586248,-3.13958840171767,-1.28161993905852,-2.58689641060016,-2.20792674727054
2018-09-08 06:00:00,117,2018-09-13 03:00:00,-1.84360360683831,0.0910477753286512,-1.88895743034824,-1.64069287043988,-2.86020480219371,-1.04983989525309,-1.90313587878747,-1.5497142579346,-1.29544456029414,0.832255123441192,-1.88169203789515,-2.25143221394682,-2.13952331759747,-0.447799467941524,-1.25465895265032,-1.82878925004941
2018-09-08 06:00:00,120,2018-09-13 06:00:00,-0.656802532663383,-0.0704907218801684,-0.195759855596022,-2.54303197401453,-1.17217693809429,-1.70549841715541,0.0355062038797994,-1.58426091039431,-0.590622247017901,1.04474488406802,-0.607628131244652,-2.85456428523211,-0.0232651506015776,-0.155313778159762,0.292851785966914,-2.21635911089474
2018-09-08 06:00:00,123,2018-09-13 09:00:00,0.107938078077672,-0.45765231431851,0.566970188310033,-3.12502414666123,-0.102506318804619,-2.72092687989588,-0.065998097178135,-1.97985209227192,-0.157759332725756,0.441794338144066,0.159870897872317,-3.33319803537633,0.520259826058479,-0.996130051630848,0.887874350931341,-2.13329238707254
2018-09-08 06:00:00,126,2018-09-13 12:00:00,-0.296747050208126,-1.31337822280015,1.11333203211233,-3.20657151101354,0.325141977047913,-2.54096741073098,-0.380349617904714,-1.40710097892632,-0.99972655971162,-0.361378636221191,0.0200965060861474,-3.09200421373823,-0.00949346294539808,-1.7449210150297,1.16904692754245,-2.51221907169617
2018-09-08 06:00:00,129,2018-09-13 15:00:00,-1.73399050118548,-0.274454010322065,1.26262346184826,-3.12764485328437,-0.839636077788396,-2.35778480663526,-0.208218045563919,-0.498497219777865,-2.52353720444074,0.353605585640803,-0.506786190726623,-2.36489811689047,-0.802593613020675,-1.50227965768993,-0.504277013772484,-1.77837899693891
